h3_cell,h3_resolution,centroid_latitude,centroid_longitude,cell_area_km2,estimated_population_2025,estimated_population_density_per_km2,bedashing_10min_covered_pct,coverage_gap_pct,nearest_branch_id,nearest_branch_name,nearest_branch_distance_km,observed_competitors_within_3km,observed_direct_competitors_within_3km,observed_adjacent_competitors_within_3km,observed_competitor_reviews_within_3km,observed_competitor_mean_rating_within_3km,market_anchor_name,market_anchor_address,population_score,coverage_gap_score,market_activity_score,competition_headroom_score,opportunity_score,recommendation,confidence_score,confidence_level,recommendation_explanation,population_data_scope,competitor_data_scope,catchment_data_scope
8743aecd1ffffff,7,24.281046813801385,55.6995287817146,4.6018,322.13,70.0,7.5,92.5,37,Al Ain,7.254,1,1,0,106,4.9,Viorica Ladies Beauty Centre,Al Tiwayya - Eidan Al Jareh - Abu Dhabi,46.53929343907714,92.5,91.78082191780823,8.904109589041095,61.47,WATCH,70,MEDIUM,"Strongest signals: coverage gap and market activity; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b66ffffff,7,24.45219037706243,55.03836718426493,4.5884,237.4,51.74,0.0,100.0,39,Al Falah,30.251,0,0,0,0,,,,41.186012977649604,100.0,45.33165104542177,54.659336697909154,61.47,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a8d1cffffff,7,24.97310206542426,56.31870009504486,4.7002,237.39,50.51,0.0,100.0,51,Al Taif Mall,16.377,0,0,0,0,,,,41.16798846431146,100.0,45.33165104542177,54.659336697909154,61.47,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac2d0ffffff,7,25.459500951857958,56.341332283199876,4.7498,237.29,49.96,0.0,100.0,51,Al Taif Mall,37.756,0,0,0,0,,,,41.14996395097332,100.0,45.33165104542177,54.659336697909154,61.46,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b12ffffff,7,24.274854953624907,54.96988823625689,4.567,236.95,51.88,0.0,100.0,39,Al Falah,29.88,0,0,0,0,,,,41.13193943763518,100.0,45.33165104542177,54.659336697909154,61.45,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0600ffffff,7,24.08847633318556,54.31914882807977,4.5163,236.52,52.37,0.0,100.0,44,Mohammed Bin Zayed City,38.22,0,0,0,0,,,,41.11391492429705,100.0,45.33165104542177,54.659336697909154,61.44,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a14b3ffffff,7,24.384384433148057,54.7872214090867,4.5694,236.47,51.75,0.0,100.0,39,Al Falah,8.092,0,0,0,0,,,,41.0958904109589,100.0,45.33165104542177,54.659336697909154,61.44,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a10a0ffffff,7,24.80659788132017,54.84994481634968,4.6152,236.13,51.16,0.0,100.0,35,Shahama,36.174,0,0,0,0,,,,41.07786589762076,100.0,45.33165104542177,54.659336697909154,61.43,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3bb3ffffff,7,24.18336797068596,54.96669922021872,4.5575,235.96,51.77,0.0,100.0,36,Baniyas,36.107,0,0,0,0,,,,41.05984138428263,100.0,45.33165104542177,54.659336697909154,61.42,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac5a8ffffff,7,25.081184514225335,55.578748007236435,4.6773,235.77,50.41,0.0,100.0,29,Mirdif 35,22.308,0,0,0,0,,,,41.04181687094449,100.0,45.33165104542177,54.659336697909154,61.42,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac6acffffff,7,25.12623472564039,56.12780245553354,4.707,235.51,50.03,0.0,100.0,51,Al Taif Mall,19.899,0,0,0,0,,,,41.02379235760634,100.0,45.33165104542177,54.659336697909154,61.41,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aea21ffffff,7,24.892294546885473,56.00269785995069,4.6778,235.45,50.33,0.0,100.0,51,Al Taif Mall,41.228,0,0,0,0,,,,41.005767844268206,100.0,45.33165104542177,54.659336697909154,61.4,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae505ffffff,7,24.20062148659863,55.71363751768008,4.5942,9620.81,2094.1,71.07,28.93,37,Al Ain,6.165,16,15,1,2532,4.3733,The Muse UAE Boutique Spa Al Ain,Al Dhabi St - Al Khibeesi - Al Sidrah - Abu Dhabi,94.41240086517664,28.93,95.07930785868781,4.551189617880317,61.39,SKIP,70,MEDIUM,"Strongest signals: market activity and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac594ffffff,7,24.985792370850127,55.53400649251429,4.6657,235.33,50.44,0.0,100.0,31,Nad Al Sheba,25.441,0,0,0,0,,,,40.987743330930066,100.0,45.33165104542177,54.659336697909154,61.39,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
874384d80ffffff,7,22.783483919062796,54.710536127846474,4.3995,235.18,53.46,0.0,100.0,46,Al Dhafra Branch,138.525,0,0,0,0,,,,40.969718817591925,100.0,45.33165104542177,54.659336697909154,61.39,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aec5effffff,7,24.413176688647496,55.69669282472066,4.6152,235.16,50.95,0.0,100.0,37,Al Ain,21.068,0,0,0,0,,,,40.951694304253785,100.0,45.33165104542177,54.659336697909154,61.38,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae401ffffff,7,24.129998890036497,55.88845079704326,4.595,235.13,51.17,0.0,100.0,37,Al Ain,25.548,0,0,0,0,,,,40.933669790915644,100.0,45.33165104542177,54.659336697909154,61.37,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
